"","GeneID","F_heteroclitusMDPP_BW_1.quant","F_heteroclitusMDPP_BW_2.quant","F_heteroclitusMDPP_BW_3.quant","F_heteroclitusMDPP_FW_1.quant","F_heteroclitusMDPP_FW_2.quant","F_heteroclitusMDPP_FW_3.quant","F_heteroclitusMDPP_transfer_1.quant","F_heteroclitusMDPP_transfer_2.quant","F_heteroclitusMDPP_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"135413","gi|831550634|ref|XP_012728061.1| PREDICTED: apolipoprotein A-IV [Fundulus heteroclitus]","29.8794058305045","14.9016275550085","47.0639800783005","1.69919532958955","3.97989404114847","0.716993420324303","4.09964740775484","5.05529686714155","6.21483023165605",12.6234300846031,1.42894335845582,1.02872819791168,1.38903877754745,0.164820958740507,0.999998503496747,12.6234300846031,-2.54136859502033,0.864339174947558,-2.9402446038322,0.00327953238774839,0.334459683140317,12.6234300846031,3.97031195347616,0.95577832521347,4.15400919725754,3.26700034455257e-05,0.0154365766280109,"TRINITY_DN212678_c0_g2_i1","TRINITY_DN212678_c0_g2","Transcript_397083","gi|831550634|ref|XP_012728061.1| PREDICTED: apolipoprotein A-IV [Fundulus heteroclitus]"
"119536","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]","217.185530833835","375.362225419645","284.086754561721","101.22976659743","83.1916206800268","93.4787461982712","299.800276357066","154.967607106144","119.752421193803",192.117216549771,1.03243458205936,0.40244358914524,2.56541440814642,0.0103052642946283,0.512709245635054,192.117216549771,-0.623768532455366,0.396206905737257,-1.57435048057697,0.115406445311807,0.999999489831301,192.117216549771,1.65620311451472,0.39931563188078,4.14760400616923,3.3597285694213e-05,0.0154855171729113,"TRINITY_DN204760_c6_g1_i2","TRINITY_DN204760_c6_g1","Transcript_419959","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]"
"119537","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]","217.185530833835","375.362225419645","284.086754561721","101.22976659743","83.1916206800268","93.4787461982712","299.800276357066","154.967607106144","119.752421193803",192.117216549771,1.03243458205936,0.40244358914524,2.56541440814642,0.0103052642946283,0.512709245635054,192.117216549771,-0.623768532455366,0.396206905737257,-1.57435048057697,0.115406445311807,0.999999489831301,192.117216549771,1.65620311451472,0.39931563188078,4.14760400616923,3.3597285694213e-05,0.0154855171729113,"TRINITY_DN191872_c0_g2_i1","TRINITY_DN191872_c0_g2","Transcript_153798","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]"
"119538","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]","217.185530833835","375.362225419645","284.086754561721","101.22976659743","83.1916206800268","93.4787461982712","299.800276357066","154.967607106144","119.752421193803",192.117216549771,1.03243458205936,0.40244358914524,2.56541440814642,0.0103052642946283,0.512709245635054,192.117216549771,-0.623768532455366,0.396206905737257,-1.57435048057697,0.115406445311807,0.999999489831301,192.117216549771,1.65620311451472,0.39931563188078,4.14760400616923,3.3597285694213e-05,0.0154855171729113,"TRINITY_DN191872_c0_g3_i1","TRINITY_DN191872_c0_g3","Transcript_153799","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]"
"119539","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]","217.185530833835","375.362225419645","284.086754561721","101.22976659743","83.1916206800268","93.4787461982712","299.800276357066","154.967607106144","119.752421193803",192.117216549771,1.03243458205936,0.40244358914524,2.56541440814642,0.0103052642946283,0.512709245635054,192.117216549771,-0.623768532455366,0.396206905737257,-1.57435048057697,0.115406445311807,0.999999489831301,192.117216549771,1.65620311451472,0.39931563188078,4.14760400616923,3.3597285694213e-05,0.0154855171729113,"TRINITY_DN191872_c0_g1_i1","TRINITY_DN191872_c0_g1","Transcript_153797","gi|831505015|ref|XP_012712058.1| PREDICTED: nuclear receptor subfamily 1 group D member 1 [Fundulus heteroclitus]"
"140559","gi|831566949|ref|XP_012733548.1| PREDICTED: alpha-1-antitrypsin homolog isoform X1 [Fundulus heteroclitus]","22.3446823300636","13.7461615270652","60.3079486358762","0","1.32542753090479","0","0","2.07046278666046","4.58131243169364",11.597332804696,2.85025126931567,1.68644674422346,1.69009266321546,0.091010228298515,0.999998503496747,11.597332804696,-3.71912508069116,1.21485895457412,-3.06136368068747,0.0022033129506891,0.27556182696691,11.597332804696,6.56937635000684,1.58515739222405,4.14430540603271,3.4084524571064e-05,0.0154855171729113,"TRINITY_DN211805_c0_g1_i2","TRINITY_DN211805_c0_g1","Transcript_471017","gi|831566952|ref|XP_012733549.1| PREDICTED: alpha-1-antitrypsin homolog isoform X2 [Fundulus heteroclitus]"
"140560","gi|831566949|ref|XP_012733548.1| PREDICTED: alpha-1-antitrypsin homolog isoform X1 [Fundulus heteroclitus]","22.3446823300636","13.7461615270652","60.3079486358762","0","1.32542753090479","0","0","2.07046278666046","4.58131243169364",11.597332804696,2.85025126931567,1.68644674422346,1.69009266321546,0.091010228298515,0.999998503496747,11.597332804696,-3.71912508069116,1.21485895457412,-3.06136368068747,0.0022033129506891,0.27556182696691,11.597332804696,6.56937635000684,1.58515739222405,4.14430540603271,3.4084524571064e-05,0.0154855171729113,"TRINITY_DN211805_c0_g1_i2","TRINITY_DN211805_c0_g1","Transcript_471017","gi|831566949|ref|XP_012733548.1| PREDICTED: alpha-1-antitrypsin homolog isoform X1 [Fundulus heteroclitus]"
"140561","gi|831566949|ref|XP_012733548.1| PREDICTED: alpha-1-antitrypsin homolog isoform X1 [Fundulus heteroclitus]","22.3446823300636","13.7461615270652","60.3079486358762","0","1.32542753090479","0","0","2.07046278666046","4.58131243169364",11.597332804696,2.85025126931567,1.68644674422346,1.69009266321546,0.091010228298515,0.999998503496747,11.597332804696,-3.71912508069116,1.21485895457412,-3.06136368068747,0.0022033129506891,0.27556182696691,11.597332804696,6.56937635000684,1.58515739222405,4.14430540603271,3.4084524571064e-05,0.0154855171729113,"TRINITY_DN211805_c0_g1_i2","TRINITY_DN211805_c0_g1","Transcript_471017","gi|831566955|ref|XP_012733550.1| PREDICTED: alpha-1-antitrypsin homolog isoform X2 [Fundulus heteroclitus]"
"135850","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i6","TRINITY_DN214908_c3_g1","Transcript_328154","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]"
"135851","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i1","TRINITY_DN214908_c3_g1","Transcript_328149","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]"
"135852","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i1","TRINITY_DN214908_c3_g1","Transcript_328149","gi|831551874|ref|XP_012728502.1| PREDICTED: tripartite motif-containing protein 66-like isoform X3 [Fundulus heteroclitus]"
"135853","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i2","TRINITY_DN214908_c3_g1","Transcript_328150","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]"
"135854","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i6","TRINITY_DN214908_c3_g1","Transcript_328154","gi|831551874|ref|XP_012728502.1| PREDICTED: tripartite motif-containing protein 66-like isoform X3 [Fundulus heteroclitus]"
"135855","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i3","TRINITY_DN214908_c3_g1","Transcript_328151","gi|831551874|ref|XP_012728502.1| PREDICTED: tripartite motif-containing protein 66-like isoform X3 [Fundulus heteroclitus]"
"135856","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i3","TRINITY_DN214908_c3_g1","Transcript_328151","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]"
"135857","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN209234_c0_g1_i1","TRINITY_DN209234_c0_g1","Transcript_487463","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]"
"135858","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN209234_c0_g1_i1","TRINITY_DN209234_c0_g1","Transcript_487463","gi|831551868|ref|XP_012728500.1| PREDICTED: tripartite motif-containing protein 66-like isoform X1 [Fundulus heteroclitus]"
"135859","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i1","TRINITY_DN214908_c3_g1","Transcript_328149","gi|831551868|ref|XP_012728500.1| PREDICTED: tripartite motif-containing protein 66-like isoform X1 [Fundulus heteroclitus]"
"135860","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i6","TRINITY_DN214908_c3_g1","Transcript_328154","gi|831551868|ref|XP_012728500.1| PREDICTED: tripartite motif-containing protein 66-like isoform X1 [Fundulus heteroclitus]"
"135861","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i4","TRINITY_DN214908_c3_g1","Transcript_328152","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]"
"135862","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i4","TRINITY_DN214908_c3_g1","Transcript_328152","gi|831551868|ref|XP_012728500.1| PREDICTED: tripartite motif-containing protein 66-like isoform X1 [Fundulus heteroclitus]"
"135863","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN209234_c0_g1_i1","TRINITY_DN209234_c0_g1","Transcript_487463","gi|831551874|ref|XP_012728502.1| PREDICTED: tripartite motif-containing protein 66-like isoform X3 [Fundulus heteroclitus]"
"135864","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i2","TRINITY_DN214908_c3_g1","Transcript_328150","gi|831551874|ref|XP_012728502.1| PREDICTED: tripartite motif-containing protein 66-like isoform X3 [Fundulus heteroclitus]"
"135865","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i3","TRINITY_DN214908_c3_g1","Transcript_328151","gi|831551868|ref|XP_012728500.1| PREDICTED: tripartite motif-containing protein 66-like isoform X1 [Fundulus heteroclitus]"
"135866","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i2","TRINITY_DN214908_c3_g1","Transcript_328150","gi|831551868|ref|XP_012728500.1| PREDICTED: tripartite motif-containing protein 66-like isoform X1 [Fundulus heteroclitus]"
"135867","gi|831551871|ref|XP_012728501.1| PREDICTED: tripartite motif-containing protein 66-like isoform X2 [Fundulus heteroclitus]","493.237578973573","520.956573214181","571.826212077459","290.479008318372","217.61715521067","336.160373478178","418.293705496431","417.097186023746","483.583078273176",416.583430118421,0.639769958758636,0.222403980283819,2.87661200101814,0.0040196951613552,0.320448113323938,416.583430118421,-0.263885661153027,0.220467003601858,-1.19693948228906,0.231330143653227,0.999999489831301,416.583430118421,0.903655619911663,0.219652585615514,4.11402222914621,3.8882396813548e-05,0.0173320117871712,"TRINITY_DN214908_c3_g1_i4","TRINITY_DN214908_c3_g1","Transcript_328152","gi|831551874|ref|XP_012728502.1| PREDICTED: tripartite motif-containing protein 66-like isoform X3 [Fundulus heteroclitus]"
"111135","gi|831482399|ref|XP_012730954.1| PREDICTED: desmoplakin isoform X2 [Fundulus heteroclitus]","0","0","0","18.6071510198426","28.8297158970964","21.1317927207936","7.12426420446669","0","0.78260677193256",8.49728117934798,-3.38888763057567,1.48770235302527,-2.27793390504781,0.0227305158400254,0.705878173069206,8.49728117934798,3.77841739871886,1.88983850201031,1.99933348521557,0.0455722834372648,0.877992004569749,8.49728117934798,-7.16730502929453,1.78514154403201,-4.01497856192742,5.94511983826989e-05,0.0247638143677801,"TRINITY_DN214721_c0_g1_i5","TRINITY_DN214721_c0_g1","Transcript_347265","gi|831482399|ref|XP_012730954.1| PREDICTED: desmoplakin isoform X2 [Fundulus heteroclitus]"
"111136","gi|831482399|ref|XP_012730954.1| PREDICTED: desmoplakin isoform X2 [Fundulus heteroclitus]","0","0","0","18.6071510198426","28.8297158970964","21.1317927207936","7.12426420446669","0","0.78260677193256",8.49728117934798,-3.38888763057567,1.48770235302527,-2.27793390504781,0.0227305158400254,0.705878173069206,8.49728117934798,3.77841739871886,1.88983850201031,1.99933348521557,0.0455722834372648,0.877992004569749,8.49728117934798,-7.16730502929453,1.78514154403201,-4.01497856192742,5.94511983826989e-05,0.0247638143677801,"TRINITY_DN214721_c0_g1_i5","TRINITY_DN214721_c0_g1","Transcript_347265","gi|831482394|ref|XP_012730945.1| PREDICTED: desmoplakin isoform X1 [Fundulus heteroclitus]"
"7929","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i2","TRINITY_DN204580_c5_g1","Transcript_302846","gi|831533945|ref|XP_012722075.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X2 [Fundulus heteroclitus]"
"7930","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i1","TRINITY_DN204580_c5_g1","Transcript_302845","gi|831533942|ref|XP_012722073.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X1 [Fundulus heteroclitus]"
"7931","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i5","TRINITY_DN204580_c5_g1","Transcript_302849","gi|831533942|ref|XP_012722073.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X1 [Fundulus heteroclitus]"
"7932","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i2","TRINITY_DN204580_c5_g1","Transcript_302846","gi|831533948|ref|XP_012722076.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X3 [Fundulus heteroclitus]"
"7933","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i1","TRINITY_DN204580_c5_g1","Transcript_302845","gi|831533945|ref|XP_012722075.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X2 [Fundulus heteroclitus]"
"7934","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i5","TRINITY_DN204580_c5_g1","Transcript_302849","gi|831533945|ref|XP_012722075.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X2 [Fundulus heteroclitus]"
"7935","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i2","TRINITY_DN204580_c5_g1","Transcript_302846","gi|831533942|ref|XP_012722073.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X1 [Fundulus heteroclitus]"
"7936","ENSGACP00000027451","61.1732272918841","68.0674062873784","73.7940742177993","136.508433512833","207.646160432817","163.152414937285","136.26747779578","83.8005146868719","144.820486536926",119.470021744397,-0.475775484398892,0.325128414846637,-1.46334636615294,0.143372626543174,0.999998503496747,119.470021744397,0.844336974572077,0.332737669849285,2.53754549328462,0.0111632857981718,0.552903714963877,119.470021744397,-1.32011245897097,0.32831257080262,-4.02090134941746,5.79758819236868e-05,0.0247638143677801,"TRINITY_DN204580_c5_g1_i1","TRINITY_DN204580_c5_g1","Transcript_302845","gi|831533948|ref|XP_012722076.1| PREDICTED: cell surface glycoprotein MUC18-like isoform X3 [Fundulus heteroclitus]"
