"","GeneID","A_xenica_BW_1.quant","A_xenica_BW_2.quant","A_xenica_BW_3.quant","A_xenica_FW_1.quant","A_xenica_FW_2.quant","A_xenica_FW_3.quant","A_xenica_transfer_1.quant","A_xenica_transfer_2.quant","A_xenica_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"85411","ENSXMAP00000008465","191.726051709976","148.840718550602","298.269592013705","325.459225994666","376.012369700655","361.793338089479","161.856081062214","152.596819942601","158.109856970322",241.629339337136,-1.16747257311026,0.285572816791823,-4.08817823147825,4.34774068344292e-05,0.00868921435328809,241.629339337136,-0.432760330601692,0.281214549959106,-1.53889736738239,0.123829353988648,0.705633287666108,"TRINITY_DN117773_c4_g1_i8","TRINITY_DN117773_c4_g1","Transcript_199673","gi|831578801|ref|XP_012737604.1| PREDICTED: LOW QUALITY PROTEIN: protein phosphatase Slingshot homolog 3 [Fundulus heteroclitus]"
"104855","ENSXMAP00000012315","296.837189011042","218.428639836809","223.430840633617","362.422548249915","338.100450116215","198.292325175329","144.897569789794","75.5430530058075","125.951356210254",220.433774669865,-1.38453449897165,0.340734136118688,-4.06338652987024,4.83658392117363e-05,0.00932998067020138,220.433774669865,-1.10284497053156,0.339755917736355,-3.24599193997659,0.00117042153123285,0.0696102714446906,"TRINITY_DN118221_c2_g1_i2","TRINITY_DN118221_c2_g1","Transcript_257292","gi|831535575|ref|XP_012722658.1| PREDICTED: beta,beta-carotene 9',10'-oxygenase-like [Fundulus heteroclitus]"
"104856","ENSXMAP00000012315","296.837189011042","218.428639836809","223.430840633617","362.422548249915","338.100450116215","198.292325175329","144.897569789794","75.5430530058075","125.951356210254",220.433774669865,-1.38453449897165,0.340734136118688,-4.06338652987024,4.83658392117363e-05,0.00932998067020138,220.433774669865,-1.10284497053156,0.339755917736355,-3.24599193997659,0.00117042153123285,0.0696102714446906,"TRINITY_DN118221_c2_g1_i1","TRINITY_DN118221_c2_g1","Transcript_257291","gi|831568854|ref|XP_012734182.1| PREDICTED: beta,beta-carotene 9',10'-oxygenase [Fundulus heteroclitus]"
"104857","ENSXMAP00000012315","296.837189011042","218.428639836809","223.430840633617","362.422548249915","338.100450116215","198.292325175329","144.897569789794","75.5430530058075","125.951356210254",220.433774669865,-1.38453449897165,0.340734136118688,-4.06338652987024,4.83658392117363e-05,0.00932998067020138,220.433774669865,-1.10284497053156,0.339755917736355,-3.24599193997659,0.00117042153123285,0.0696102714446906,"TRINITY_DN118221_c2_g1_i1","TRINITY_DN118221_c2_g1","Transcript_257291","gi|831535575|ref|XP_012722658.1| PREDICTED: beta,beta-carotene 9',10'-oxygenase-like [Fundulus heteroclitus]"
"111794","ENSXMAP00000013899","135.092016182329","107.269790830403","139.712200392817","183.362097758079","312.220014493256","178.979650078186","91.9912994548622","107.100392081042","86.6775084846127",149.156107750621,-1.22440965674539,0.301246184776535,-4.06448187104396,4.81392802388364e-05,0.00932998067020138,149.156107750621,-0.417599545084398,0.30196354484939,-1.3829468894753,0.166681151406299,0.759727840800986,"TRINITY_DN114822_c3_g1_i1","TRINITY_DN114822_c3_g1","Transcript_103829","gi|831529980|ref|XP_012720668.1| PREDICTED: zinc finger and BTB domain-containing protein 21 [Fundulus heteroclitus]"
"110627","ENSXMAP00000013624","32.9050578448242","10.8391514587566","32.1850800010963","122.582094743335","55.5528991616023","56.5523033658425","15.5075806199116","4.72821650232026","0",36.7613759664099,-3.58410686623601,0.884066975128887,-4.05411237730432,5.03250212361438e-05,0.00936778083756328,36.7613759664099,-1.95026641165627,0.889860516653705,-2.19165405718887,0.0284044954716825,0.395350671236362,"TRINITY_DN110140_c2_g1_i12","TRINITY_DN110140_c2_g1_","Transcript_318318","gi|831551339|ref|XP_012728315.1| PREDICTED: SET domain-containing protein 4 [Fundulus heteroclitus]"
"110628","ENSXMAP00000013624","32.9050578448242","10.8391514587566","32.1850800010963","122.582094743335","55.5528991616023","56.5523033658425","15.5075806199116","4.72821650232026","0",36.7613759664099,-3.58410686623601,0.884066975128887,-4.05411237730432,5.03250212361438e-05,0.00936778083756328,36.7613759664099,-1.95026641165627,0.889860516653705,-2.19165405718887,0.0284044954716825,0.395350671236362,"TRINITY_DN110140_c2_g1_i14","TRINITY_DN110140_c2_g1_","Transcript_318320","gi|831551339|ref|XP_012728315.1| PREDICTED: SET domain-containing protein 4 [Fundulus heteroclitus]"
"110629","ENSXMAP00000013624","32.9050578448242","10.8391514587566","32.1850800010963","122.582094743335","55.5528991616023","56.5523033658425","15.5075806199116","4.72821650232026","0",36.7613759664099,-3.58410686623601,0.884066975128887,-4.05411237730432,5.03250212361438e-05,0.00936778083756328,36.7613759664099,-1.95026641165627,0.889860516653705,-2.19165405718887,0.0284044954716825,0.395350671236362,"TRINITY_DN110140_c2_g1_i9","TRINITY_DN110140_c2_g1","Transcript_318315","gi|831551339|ref|XP_012728315.1| PREDICTED: SET domain-containing protein 4 [Fundulus heteroclitus]"
"110630","ENSXMAP00000013624","32.9050578448242","10.8391514587566","32.1850800010963","122.582094743335","55.5528991616023","56.5523033658425","15.5075806199116","4.72821650232026","0",36.7613759664099,-3.58410686623601,0.884066975128887,-4.05411237730432,5.03250212361438e-05,0.00936778083756328,36.7613759664099,-1.95026641165627,0.889860516653705,-2.19165405718887,0.0284044954716825,0.395350671236362,"TRINITY_DN110140_c2_g1_i1","TRINITY_DN110140_c2_g1","Transcript_318307","gi|831551339|ref|XP_012728315.1| PREDICTED: SET domain-containing protein 4 [Fundulus heteroclitus]"
"158866","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i3","TRINITY_DN113293_c4_g1","Transcript_330740","gi|831574456|ref|XP_012736064.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158867","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i7","TRINITY_DN113293_c4_g1","Transcript_330744","gi|831574447|ref|XP_012736061.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158868","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i4","TRINITY_DN113293_c4_g1","Transcript_330741","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]"
"158869","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i7","TRINITY_DN113293_c4_g1","Transcript_330744","gi|831574456|ref|XP_012736064.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158870","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i1","TRINITY_DN113293_c4_g1","Transcript_330738","gi|831574456|ref|XP_012736064.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158871","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i7","TRINITY_DN113293_c4_g1","Transcript_330744","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]"
"158872","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i4","TRINITY_DN113293_c4_g1","Transcript_330741","gi|831574441|ref|XP_012736059.1| PREDICTED: protein FAM178A-like isoform X1 [Fundulus heteroclitus]"
"158873","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i4","TRINITY_DN113293_c4_g1","Transcript_330741","gi|831574450|ref|XP_012736062.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158874","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i4","TRINITY_DN113293_c4_g1","Transcript_330741","gi|831574456|ref|XP_012736064.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158875","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i1","TRINITY_DN113293_c4_g1","Transcript_330738","gi|831574453|ref|XP_012736063.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158876","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i3","TRINITY_DN113293_c4_g1","Transcript_330740","gi|831574450|ref|XP_012736062.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158877","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i4","TRINITY_DN113293_c4_g1","Transcript_330741","gi|831574447|ref|XP_012736061.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158878","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i7","TRINITY_DN113293_c4_g1","Transcript_330744","gi|831574450|ref|XP_012736062.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158879","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i3","TRINITY_DN113293_c4_g1","Transcript_330740","gi|831574441|ref|XP_012736059.1| PREDICTED: protein FAM178A-like isoform X1 [Fundulus heteroclitus]"
"158880","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i7","TRINITY_DN113293_c4_g1","Transcript_330744","gi|831574453|ref|XP_012736063.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158881","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i4","TRINITY_DN113293_c4_g1","Transcript_330741","gi|831574453|ref|XP_012736063.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158882","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i3","TRINITY_DN113293_c4_g1","Transcript_330740","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]"
"158883","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i1","TRINITY_DN113293_c4_g1","Transcript_330738","gi|831574447|ref|XP_012736061.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158884","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i3","TRINITY_DN113293_c4_g1","Transcript_330740","gi|831574447|ref|XP_012736061.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158885","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i1","TRINITY_DN113293_c4_g1","Transcript_330738","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]"
"158886","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i7","TRINITY_DN113293_c4_g1","Transcript_330744","gi|831574441|ref|XP_012736059.1| PREDICTED: protein FAM178A-like isoform X1 [Fundulus heteroclitus]"
"158887","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i3","TRINITY_DN113293_c4_g1","Transcript_330740","gi|831574453|ref|XP_012736063.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"158888","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i1","TRINITY_DN113293_c4_g1","Transcript_330738","gi|831574441|ref|XP_012736059.1| PREDICTED: protein FAM178A-like isoform X1 [Fundulus heteroclitus]"
"158889","gi|831574444|ref|XP_012736060.1| PREDICTED: protein FAM178A-like isoform X2 [Fundulus heteroclitus]","82.3803753661908","204.305420624218","174.21855253898","81.6673525598768","64.8552605258141","84.483357433942","152.824639022473","286.17480472812","298.624111426745",158.837097136262,1.66627122467481,0.411043702220129,4.05375685279921,5.04016034806035e-05,0.00936778083756328,158.837097136262,0.681642360606128,0.404470424270229,1.68527120823726,0.0919362579949255,0.633192780925001,"TRINITY_DN113293_c4_g1_i1","TRINITY_DN113293_c4_g1","Transcript_330738","gi|831574450|ref|XP_012736062.1| PREDICTED: protein FAM178A-like isoform X3 [Fundulus heteroclitus]"
"119491","ENSXMAP00000015614","19.1308378325993","37.0719460938704","26.8446006762067","36.4975314932653","43.121816099147","35.7598635767069","0","5.52559712272271","10.003850317952",23.7728936902745,-2.82357376928064,0.697514032766308,-4.04805299483723,5.16454545225429e-05,0.00946861787709168,23.7728936902745,-2.34670511262346,0.695689888178204,-3.37320572355702,0.000742984183439132,0.0529979457408801,"TRINITY_DN111623_c2_g1_i2","TRINITY_DN111623_c2_g1","Transcript_149824","gi|831536531|ref|XP_012722998.1| PREDICTED: rab15 effector protein [Fundulus heteroclitus]"
"153616","gi|831543003|ref|XP_012725370.1| PREDICTED: E3 ubiquitin-protein ligase XIAP-like [Fundulus heteroclitus]","450.159046918626","452.28346594706","577.716444449983","675.464516372664","822.870452576177","415.432895246357","287.786021604835","294.355954651632","323.723314389246",477.754679128509,-1.0760885887255,0.267707034585633,-4.01965002672086,5.82846569802956e-05,0.0105982527086137,477.754679128509,-0.708413342056123,0.267227284264587,-2.65097684170119,0.00802593443289298,0.216329591208394,"TRINITY_DN111414_c1_g1_i3","TRINITY_DN111414_c1_g1","Transcript_347459","gi|831543003|ref|XP_012725370.1| PREDICTED: E3 ubiquitin-protein ligase XIAP-like [Fundulus heteroclitus]"
"8123","ENSGACP00000017889","768.158134144843","1091.05047209701","852.123145721877","1581.31318049064","1736.91532397452","719.080363534917","615.49801774748","560.523343384982","480.74240962159",933.933821190873,-1.28479661030875,0.320419656761155,-4.00973093628417,6.07879755932065e-05,0.0109358022385636,933.933821190873,-0.710692491752556,0.320360293226976,-2.21841628559451,0.0265264617277262,0.38336353548396,"TRINITY_DN118748_c4_g2_i2","TRINITY_DN118748_c4_g2","Transcript_152977","gi|831568798|ref|XP_012734164.1| PREDICTED: serine/threonine-protein kinase ULK2 [Fundulus heteroclitus]"
"8124","ENSGACP00000017889","768.158134144843","1091.05047209701","852.123145721877","1581.31318049064","1736.91532397452","719.080363534917","615.49801774748","560.523343384982","480.74240962159",933.933821190873,-1.28479661030875,0.320419656761155,-4.00973093628417,6.07879755932065e-05,0.0109358022385636,933.933821190873,-0.710692491752556,0.320360293226976,-2.21841628559451,0.0265264617277262,0.38336353548396,"TRINITY_DN118748_c4_g2_i5","TRINITY_DN118748_c4_g2","Transcript_152980","gi|831568798|ref|XP_012734164.1| PREDICTED: serine/threonine-protein kinase ULK2 [Fundulus heteroclitus]"
"8125","ENSGACP00000017889","768.158134144843","1091.05047209701","852.123145721877","1581.31318049064","1736.91532397452","719.080363534917","615.49801774748","560.523343384982","480.74240962159",933.933821190873,-1.28479661030875,0.320419656761155,-4.00973093628417,6.07879755932065e-05,0.0109358022385636,933.933821190873,-0.710692491752556,0.320360293226976,-2.21841628559451,0.0265264617277262,0.38336353548396,"TRINITY_DN118748_c4_g2_i1","TRINITY_DN118748_c4_g2","Transcript_152976","gi|831568798|ref|XP_012734164.1| PREDICTED: serine/threonine-protein kinase ULK2 [Fundulus heteroclitus]"
"158374","gi|831571279|ref|XP_012734989.1| PREDICTED: monocarboxylate transporter 7-like [Fundulus heteroclitus]","158.87512296083","224.299928934804","209.510938742355","287.896881373239","543.760407074961","306.473974470967","194.270010726808","133.904985420349","141.132203688489",244.4582725992,-1.27697634518352,0.31857366610192,-4.00841777290838,6.11269147846144e-05,0.0109358022385636,244.4582725992,-0.34052242289809,0.319335345384376,-1.06634742386005,0.286266619110886,0.861674176167693,"TRINITY_DN110824_c0_g1_i2","TRINITY_DN110824_c0_g1","Transcript_269219","gi|831571279|ref|XP_012734989.1| PREDICTED: monocarboxylate transporter 7-like [Fundulus heteroclitus]"
"58832","ENSXMAP00000002678","793.914438459919","983.956353711178","661.647815179606","1544.45973324147","2672.5755153877","708.631411789803","435.431573148999","642.186296297356","516.264367874133",995.451945010018,-1.62566371577008,0.407839999209364,-3.9860330495331,6.71871574785991e-05,0.0118292055675019,995.451945010018,-0.612764614925254,0.408007762711294,-1.50184548169699,0.133137019160969,0.715327743056196,"TRINITY_DN114732_c1_g1_i8","TRINITY_DN114732_c1_g1","Transcript_252259","gi|831576732|ref|XP_012736871.1| PREDICTED: MAP kinase-interacting serine/threonine-protein kinase 2 [Fundulus heteroclitus]"
"58833","ENSXMAP00000002678","793.914438459919","983.956353711178","661.647815179606","1544.45973324147","2672.5755153877","708.631411789803","435.431573148999","642.186296297356","516.264367874133",995.451945010018,-1.62566371577008,0.407839999209364,-3.9860330495331,6.71871574785991e-05,0.0118292055675019,995.451945010018,-0.612764614925254,0.408007762711294,-1.50184548169699,0.133137019160969,0.715327743056196,"TRINITY_DN114732_c1_g1_i3","TRINITY_DN114732_c1_g1","Transcript_252254","gi|831576732|ref|XP_012736871.1| PREDICTED: MAP kinase-interacting serine/threonine-protein kinase 2 [Fundulus heteroclitus]"
"58834","ENSXMAP00000002678","793.914438459919","983.956353711178","661.647815179606","1544.45973324147","2672.5755153877","708.631411789803","435.431573148999","642.186296297356","516.264367874133",995.451945010018,-1.62566371577008,0.407839999209364,-3.9860330495331,6.71871574785991e-05,0.0118292055675019,995.451945010018,-0.612764614925254,0.408007762711294,-1.50184548169699,0.133137019160969,0.715327743056196,"TRINITY_DN114732_c1_g1_i1","TRINITY_DN114732_c1_g1","Transcript_252252","gi|831576732|ref|XP_012736871.1| PREDICTED: MAP kinase-interacting serine/threonine-protein kinase 2 [Fundulus heteroclitus]"
"58835","ENSXMAP00000002678","793.914438459919","983.956353711178","661.647815179606","1544.45973324147","2672.5755153877","708.631411789803","435.431573148999","642.186296297356","516.264367874133",995.451945010018,-1.62566371577008,0.407839999209364,-3.9860330495331,6.71871574785991e-05,0.0118292055675019,995.451945010018,-0.612764614925254,0.408007762711294,-1.50184548169699,0.133137019160969,0.715327743056196,"TRINITY_DN114732_c1_g1_i4","TRINITY_DN114732_c1_g1","Transcript_252255","gi|831576732|ref|XP_012736871.1| PREDICTED: MAP kinase-interacting serine/threonine-protein kinase 2 [Fundulus heteroclitus]"
