"","GeneID","F_olivaceous_BW_1.quant","F_olivaceous_BW_2.quant","F_olivaceous_BW_3.quant","F_olivaceous_FW_1.quant","F_olivaceous_FW_2.quant","F_olivaceous_FW_3.quant","F_olivaceous_transfer_1.quant","F_olivaceous_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"152829","gi|831560585|ref|XP_012731427.1| PREDICTED: uncharacterized protein LOC105935523 [Fundulus heteroclitus]","0","3.97767348769158","9.89200914598337","43.6827850685024","109.874831628681","21.4307217086865","19.125413373563","30.1630582540632",29.7683115833964,-1.25547521616521,0.916025281119385,-1.37056830421865,0.170509569197036,0.487992983068915,29.7683115833964,2.34450295955144,0.963203978172287,2.43406693979837,0.0149302336744525,0.130747120570948,29.7683115833964,-3.59997817571665,0.854030611958265,-4.21528002077351,2.49468456327829e-05,0.00461454277092401,"TRINITY_DN118649_c0_g2_i2","TRINITY_DN118649_c0_g2","Transcript_224705","gi|831560585|ref|XP_012731427.1| PREDICTED: uncharacterized protein LOC105935523 [Fundulus heteroclitus]"
"71115","ENSXMAP00000005730","123.316863701678","124.831860264209","146.824117113581","207.835837726205","191.339653622138","234.796724331354","155.733245943945","145.409277544093",166.260947530901,-0.478782123521586,0.189572561692339,-2.52558766546929,0.0115504959561396,0.10089654698386,166.260947530901,0.196480871379033,0.189214831454722,1.03840100624485,0.299083401297269,0.670894813587372,166.260947530901,-0.675262994900619,0.160753121072725,-4.20062136519967,2.66183431932398e-05,0.00480363710455565,"TRINITY_DN126261_c7_g1_i1","TRINITY_DN126261_c7_g1","Transcript_232511","gi|831499637|ref|XP_012710153.1| PREDICTED: condensin-2 complex subunit D3 [Fundulus heteroclitus]"
"76354","ENSXMAP00000007112","0","0","0","10.9724711460637","9.44470002120976","13.4949456226261","0.697338275026472","0",4.32618188311576,-4.42823060994865,1.69495386647734,-2.61259654172885,0.00898573096889931,NA,4.32618188311576,2.01465931781717,2.04221067969524,0.986509050142572,0.323883376404201,NA,4.32618188311576,-6.44288992776582,1.53653911580589,-4.19311806740867,2.7514614441058e-05,0.00488593517398531,"TRINITY_DN166417_c0_g1_i1","TRINITY_DN166417_c0_g1","Transcript_87857","gi|831497083|ref|XP_012709253.1| PREDICTED: hyaluronan-binding protein 2 [Fundulus heteroclitus]"
"76355","ENSXMAP00000007112","0","0","0","10.9724711460637","9.44470002120976","13.4949456226261","0.697338275026472","0",4.32618188311576,-4.42823060994865,1.69495386647734,-2.61259654172885,0.00898573096889931,NA,4.32618188311576,2.01465931781717,2.04221067969524,0.986509050142572,0.323883376404201,NA,4.32618188311576,-6.44288992776582,1.53653911580589,-4.19311806740867,2.7514614441058e-05,0.00488593517398531,"TRINITY_DN46082_c0_g2_i1","TRINITY_DN46082_c0_g2","Transcript_330629","gi|831497083|ref|XP_012709253.1| PREDICTED: hyaluronan-binding protein 2 [Fundulus heteroclitus]"
"76356","ENSXMAP00000007112","0","0","0","10.9724711460637","9.44470002120976","13.4949456226261","0.697338275026472","0",4.32618188311576,-4.42823060994865,1.69495386647734,-2.61259654172885,0.00898573096889931,NA,4.32618188311576,2.01465931781717,2.04221067969524,0.986509050142572,0.323883376404201,NA,4.32618188311576,-6.44288992776582,1.53653911580589,-4.19311806740867,2.7514614441058e-05,0.00488593517398531,"TRINITY_DN46082_c0_g1_i1","TRINITY_DN46082_c0_g1","Transcript_330628","gi|831497083|ref|XP_012709253.1| PREDICTED: hyaluronan-binding protein 2 [Fundulus heteroclitus]"
"100228","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g1_i1","TRINITY_DN117426_c1_g1","Transcript_206314","gi|831564911|ref|XP_012732861.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase-like isoform X5 [Fundulus heteroclitus]"
"100229","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g1_i1","TRINITY_DN117426_c1_g1","Transcript_206314","gi|831564908|ref|XP_012732860.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase-like isoform X4 [Fundulus heteroclitus]"
"100230","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g1_i1","TRINITY_DN117426_c1_g1","Transcript_206314","gi|831564899|ref|XP_012732857.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase-like isoform X1 [Fundulus heteroclitus]"
"100231","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g1_i1","TRINITY_DN117426_c1_g1","Transcript_206314","gi|831564905|ref|XP_012732859.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase-like isoform X3 [Fundulus heteroclitus]"
"100232","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g1_i2","TRINITY_DN117426_c1_g1","Transcript_206315","gi|831527234|ref|XP_012719691.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase [Fundulus heteroclitus]"
"100233","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g1_i1","TRINITY_DN117426_c1_g1","Transcript_206314","gi|831564902|ref|XP_012732858.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase-like isoform X2 [Fundulus heteroclitus]"
"100234","ENSXMAP00000011567","55.4588481815954","61.7069297807666","79.0743302142023","8.08390812198343","20.9466294558156","5.11977472590195","15.6166087854657","61.2122156787609",38.4024056180615,1.73475726132166,0.703784730780953,2.46489755382543,0.0137052430706072,0.113170169260347,38.4024056180615,-0.827309475456263,0.659653746786747,-1.25415716879679,0.209784884396871,0.573609053835868,38.4024056180615,2.56206673677792,0.618108248845849,4.14501301602413,3.3979440851839e-05,0.00589251287959587,"TRINITY_DN117426_c1_g2_i1","TRINITY_DN117426_c1_g2","Transcript_206316","gi|831527234|ref|XP_012719691.1| PREDICTED: type I inositol 3,4-bisphosphate 4-phosphatase [Fundulus heteroclitus]"
"65779","ENSXMAP00000004553","123.603616676472","121.988589971918","119.703531776281","187.601592513103","253.4332172598","187.864020853911","117.866059094354","156.456718690548",158.564668354548,-0.622013208811429,0.21957550617561,-2.83279870166375,0.00461424332016155,0.0546871170687479,158.564668354548,0.154262139691572,0.216642351474239,0.712059016354959,0.476428231537616,0.808203873651927,158.564668354548,-0.776275348503001,0.187851050271749,-4.13239823455886,3.58997726801428e-05,0.00610233266555589,"TRINITY_DN120360_c0_g1_i1","TRINITY_DN120360_c0_g1","Transcript_87644","gi|831540029|ref|XP_012724225.1| PREDICTED: neuroblastoma-amplified sequence [Fundulus heteroclitus]"
"65780","ENSXMAP00000004553","123.603616676472","121.988589971918","119.703531776281","187.601592513103","253.4332172598","187.864020853911","117.866059094354","156.456718690548",158.564668354548,-0.622013208811429,0.21957550617561,-2.83279870166375,0.00461424332016155,0.0546871170687479,158.564668354548,0.154262139691572,0.216642351474239,0.712059016354959,0.476428231537616,0.808203873651927,158.564668354548,-0.776275348503001,0.187851050271749,-4.13239823455886,3.58997726801428e-05,0.00610233266555589,"TRINITY_DN120360_c0_g4_i1","TRINITY_DN120360_c0_g4","Transcript_87647","gi|831540029|ref|XP_012724225.1| PREDICTED: neuroblastoma-amplified sequence [Fundulus heteroclitus]"
"65781","ENSXMAP00000004553","123.603616676472","121.988589971918","119.703531776281","187.601592513103","253.4332172598","187.864020853911","117.866059094354","156.456718690548",158.564668354548,-0.622013208811429,0.21957550617561,-2.83279870166375,0.00461424332016155,0.0546871170687479,158.564668354548,0.154262139691572,0.216642351474239,0.712059016354959,0.476428231537616,0.808203873651927,158.564668354548,-0.776275348503001,0.187851050271749,-4.13239823455886,3.58997726801428e-05,0.00610233266555589,"TRINITY_DN120360_c0_g2_i1","TRINITY_DN120360_c0_g2","Transcript_87645","gi|831540029|ref|XP_012724225.1| PREDICTED: neuroblastoma-amplified sequence [Fundulus heteroclitus]"
"65782","ENSXMAP00000004553","123.603616676472","121.988589971918","119.703531776281","187.601592513103","253.4332172598","187.864020853911","117.866059094354","156.456718690548",158.564668354548,-0.622013208811429,0.21957550617561,-2.83279870166375,0.00461424332016155,0.0546871170687479,158.564668354548,0.154262139691572,0.216642351474239,0.712059016354959,0.476428231537616,0.808203873651927,158.564668354548,-0.776275348503001,0.187851050271749,-4.13239823455886,3.58997726801428e-05,0.00610233266555589,"TRINITY_DN120360_c0_g4_i2","TRINITY_DN120360_c0_g4","Transcript_87648","gi|831540029|ref|XP_012724225.1| PREDICTED: neuroblastoma-amplified sequence [Fundulus heteroclitus]"
"101623","ENSXMAP00000011887","98.5867163452758","119.886752904847","90.6174759239088","50.456272994882","36.1030541780591","61.1780405231828","81.1773446058221","83.2487395286044",77.6567996255728,0.758963253217994,0.31391504741369,2.41773454146593,0.0156174655678324,0.123006595088115,77.6567996255728,-0.327323334290601,0.301767475022357,-1.08468725553127,0.278060194321654,0.652045834498738,77.6567996255728,1.0862865875086,0.262917239483037,4.13166740090727,3.60141270977079e-05,0.00610233266555589,"TRINITY_DN137850_c0_g1_i1","TRINITY_DN137850_c0_g1","Transcript_287066","gi|831519225|ref|XP_012716850.1| PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like [Fundulus heteroclitus]"
"101624","ENSXMAP00000011887","98.5867163452758","119.886752904847","90.6174759239088","50.456272994882","36.1030541780591","61.1780405231828","81.1773446058221","83.2487395286044",77.6567996255728,0.758963253217994,0.31391504741369,2.41773454146593,0.0156174655678324,0.123006595088115,77.6567996255728,-0.327323334290601,0.301767475022357,-1.08468725553127,0.278060194321654,0.652045834498738,77.6567996255728,1.0862865875086,0.262917239483037,4.13166740090727,3.60141270977079e-05,0.00610233266555589,"TRINITY_DN119633_c0_g1_i2","TRINITY_DN119633_c0_g1","Transcript_11634","gi|831519222|ref|XP_012716849.1| PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like [Fundulus heteroclitus]"
"101625","ENSXMAP00000011887","98.5867163452758","119.886752904847","90.6174759239088","50.456272994882","36.1030541780591","61.1780405231828","81.1773446058221","83.2487395286044",77.6567996255728,0.758963253217994,0.31391504741369,2.41773454146593,0.0156174655678324,0.123006595088115,77.6567996255728,-0.327323334290601,0.301767475022357,-1.08468725553127,0.278060194321654,0.652045834498738,77.6567996255728,1.0862865875086,0.262917239483037,4.13166740090727,3.60141270977079e-05,0.00610233266555589,"TRINITY_DN119633_c0_g1_i1","TRINITY_DN119633_c0_g1","Transcript_11633","gi|831519222|ref|XP_012716849.1| PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like [Fundulus heteroclitus]"
"101626","ENSXMAP00000011887","98.5867163452758","119.886752904847","90.6174759239088","50.456272994882","36.1030541780591","61.1780405231828","81.1773446058221","83.2487395286044",77.6567996255728,0.758963253217994,0.31391504741369,2.41773454146593,0.0156174655678324,0.123006595088115,77.6567996255728,-0.327323334290601,0.301767475022357,-1.08468725553127,0.278060194321654,0.652045834498738,77.6567996255728,1.0862865875086,0.262917239483037,4.13166740090727,3.60141270977079e-05,0.00610233266555589,"TRINITY_DN119633_c0_g2_i1","TRINITY_DN119633_c0_g2","Transcript_11635","gi|831519222|ref|XP_012716849.1| PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like [Fundulus heteroclitus]"
"14244","ENSONIP00000002851","572.780509485939","581.819843531516","481.100481211728","285.108180980961","340.556667735794","382.394545626241","421.531825196677","312.400401398644",422.211556895938,0.145943765037205,0.197276316695384,0.739793643159701,0.459425216797392,0.774360163034085,422.211556895938,-0.558974090221536,0.192928680355481,-2.89730945752388,0.00376378293260502,0.0531167508307256,422.211556895938,0.704917855258741,0.171950189319863,4.09954683997147,4.13959886530936e-05,0.00691561684401392,"TRINITY_DN123719_c9_g2_i6","TRINITY_DN123719_c9_g2","Transcript_155624","gi|831578643|ref|XP_012737546.1| PREDICTED: ras-related protein Rab-25 [Fundulus heteroclitus]"
"14245","ENSONIP00000002851","572.780509485939","581.819843531516","481.100481211728","285.108180980961","340.556667735794","382.394545626241","421.531825196677","312.400401398644",422.211556895938,0.145943765037205,0.197276316695384,0.739793643159701,0.459425216797392,0.774360163034085,422.211556895938,-0.558974090221536,0.192928680355481,-2.89730945752388,0.00376378293260502,0.0531167508307256,422.211556895938,0.704917855258741,0.171950189319863,4.09954683997147,4.13959886530936e-05,0.00691561684401392,"TRINITY_DN123719_c9_g2_i4","TRINITY_DN123719_c9_g2","Transcript_155622","gi|831578643|ref|XP_012737546.1| PREDICTED: ras-related protein Rab-25 [Fundulus heteroclitus]"
"14246","ENSONIP00000002851","572.780509485939","581.819843531516","481.100481211728","285.108180980961","340.556667735794","382.394545626241","421.531825196677","312.400401398644",422.211556895938,0.145943765037205,0.197276316695384,0.739793643159701,0.459425216797392,0.774360163034085,422.211556895938,-0.558974090221536,0.192928680355481,-2.89730945752388,0.00376378293260502,0.0531167508307256,422.211556895938,0.704917855258741,0.171950189319863,4.09954683997147,4.13959886530936e-05,0.00691561684401392,"TRINITY_DN123719_c9_g2_i2","TRINITY_DN123719_c9_g2","Transcript_155620","gi|831578643|ref|XP_012737546.1| PREDICTED: ras-related protein Rab-25 [Fundulus heteroclitus]"
"100508","ENSXMAP00000011649","814.142456550913","651.90145500633","917.002540576438","463.034172500029","529.581938011799","531.767939506296","622.077984700636","530.2498373073",632.469790519968,0.187898790120262,0.180240591461516,1.0424887568147,0.297185135435831,0.638513356983416,632.469790519968,-0.457739847623761,0.17822489577568,-2.56832720048207,0.0102190647214905,0.102826454553322,632.469790519968,0.645638637744023,0.158732084725351,4.06747406399375,4.75254962048929e-05,0.00756463931560444,"TRINITY_DN125162_c1_g1_i2","TRINITY_DN125162_c1_g1","Transcript_186213","gi|831558076|ref|XP_012730587.1| PREDICTED: tyrosine-protein kinase STYK1-like isoform X2 [Fundulus heteroclitus]"
"100509","ENSXMAP00000011649","814.142456550913","651.90145500633","917.002540576438","463.034172500029","529.581938011799","531.767939506296","622.077984700636","530.2498373073",632.469790519968,0.187898790120262,0.180240591461516,1.0424887568147,0.297185135435831,0.638513356983416,632.469790519968,-0.457739847623761,0.17822489577568,-2.56832720048207,0.0102190647214905,0.102826454553322,632.469790519968,0.645638637744023,0.158732084725351,4.06747406399375,4.75254962048929e-05,0.00756463931560444,"TRINITY_DN125162_c1_g1_i5","TRINITY_DN125162_c1_g1","Transcript_186216","gi|831558073|ref|XP_012730586.1| PREDICTED: tyrosine-protein kinase STYK1-like isoform X1 [Fundulus heteroclitus]"
"100510","ENSXMAP00000011649","814.142456550913","651.90145500633","917.002540576438","463.034172500029","529.581938011799","531.767939506296","622.077984700636","530.2498373073",632.469790519968,0.187898790120262,0.180240591461516,1.0424887568147,0.297185135435831,0.638513356983416,632.469790519968,-0.457739847623761,0.17822489577568,-2.56832720048207,0.0102190647214905,0.102826454553322,632.469790519968,0.645638637744023,0.158732084725351,4.06747406399375,4.75254962048929e-05,0.00756463931560444,"TRINITY_DN125162_c1_g1_i5","TRINITY_DN125162_c1_g1","Transcript_186216","gi|831558076|ref|XP_012730587.1| PREDICTED: tyrosine-protein kinase STYK1-like isoform X2 [Fundulus heteroclitus]"
"100511","ENSXMAP00000011649","814.142456550913","651.90145500633","917.002540576438","463.034172500029","529.581938011799","531.767939506296","622.077984700636","530.2498373073",632.469790519968,0.187898790120262,0.180240591461516,1.0424887568147,0.297185135435831,0.638513356983416,632.469790519968,-0.457739847623761,0.17822489577568,-2.56832720048207,0.0102190647214905,0.102826454553322,632.469790519968,0.645638637744023,0.158732084725351,4.06747406399375,4.75254962048929e-05,0.00756463931560444,"TRINITY_DN125162_c1_g1_i9","TRINITY_DN125162_c1_g1","Transcript_186220","gi|831558073|ref|XP_012730586.1| PREDICTED: tyrosine-protein kinase STYK1-like isoform X1 [Fundulus heteroclitus]"
"100512","ENSXMAP00000011649","814.142456550913","651.90145500633","917.002540576438","463.034172500029","529.581938011799","531.767939506296","622.077984700636","530.2498373073",632.469790519968,0.187898790120262,0.180240591461516,1.0424887568147,0.297185135435831,0.638513356983416,632.469790519968,-0.457739847623761,0.17822489577568,-2.56832720048207,0.0102190647214905,0.102826454553322,632.469790519968,0.645638637744023,0.158732084725351,4.06747406399375,4.75254962048929e-05,0.00756463931560444,"TRINITY_DN125162_c1_g1_i2","TRINITY_DN125162_c1_g1","Transcript_186213","gi|831558073|ref|XP_012730586.1| PREDICTED: tyrosine-protein kinase STYK1-like isoform X1 [Fundulus heteroclitus]"
"2701","ENSDARP00000081152","0","3.99339015582186","0","17.6635375316079","46.91311156396","53.0921385442608","5.77220427147012","0",15.9292977583901,-3.59812718464084,1.31349566067542,-2.73935216717095,0.00615603930927189,0.06621678118165,15.9292977583901,1.15748407859005,1.43005127389934,0.809400403828819,0.418284870000814,0.769926691423784,15.9292977583901,-4.75561126323089,1.17323322394359,-4.05342362130338,5.04734839450921e-05,0.00783468477712734,"TRINITY_DN127738_c2_g3_i5","TRINITY_DN127738_c2_g3","Transcript_244608","gi|831556029|ref|XP_012729912.1| PREDICTED: collagen alpha-1(XVI) chain [Fundulus heteroclitus]"
"104085","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i9","TRINITY_DN125760_c3_g1","Transcript_55441","gi|831526751|ref|XP_012719521.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X2 [Fundulus heteroclitus]"
"104086","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i5","TRINITY_DN125760_c3_g1","Transcript_55437","gi|831526757|ref|XP_012719523.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X4 [Fundulus heteroclitus]"
"104087","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i9","TRINITY_DN125760_c3_g1","Transcript_55441","gi|831526757|ref|XP_012719523.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X4 [Fundulus heteroclitus]"
"104088","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i9","TRINITY_DN125760_c3_g1","Transcript_55441","gi|831526751|ref|XP_012719521.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X2 [Fundulus heteroclitus]"
"104089","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i1","TRINITY_DN125760_c3_g1","Transcript_55433","gi|831526754|ref|XP_012719522.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X3 [Fundulus heteroclitus]"
"104090","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i5","TRINITY_DN125760_c3_g1","Transcript_55437","gi|831526751|ref|XP_012719521.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X2 [Fundulus heteroclitus]"
"104091","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i9","TRINITY_DN125760_c3_g1","Transcript_55441","gi|831526748|ref|XP_012719519.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X1 [Fundulus heteroclitus]"
"104092","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i9","TRINITY_DN125760_c3_g1","Transcript_55441","gi|831526754|ref|XP_012719522.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X3 [Fundulus heteroclitus]"
"104093","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i2","TRINITY_DN125760_c3_g1","Transcript_55434","gi|831526754|ref|XP_012719522.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X3 [Fundulus heteroclitus]"
"104094","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i6","TRINITY_DN125760_c3_g1","Transcript_55438","gi|831526757|ref|XP_012719523.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X4 [Fundulus heteroclitus]"
"104095","ENSXMAP00000012400","376.84020206739","606.005720060221","587.437879659262","341.819919673036","243.577297369472","263.625944615381","422.249003308537","356.913036414849",399.808625396018,0.464226454549356,0.24972013037692,1.85898691406522,0.0630289932603616,0.288058588731983,399.808625396018,-0.42537164504829,0.24659314792839,-1.72499377465191,0.0845285944239814,0.364238337881658,399.808625396018,0.889598099597646,0.219412177835734,4.05446091631092,5.02500507852138e-05,0.00783468477712734,"TRINITY_DN125760_c3_g1_i4","TRINITY_DN125760_c3_g1","Transcript_55436","gi|831526757|ref|XP_012719523.1| PREDICTED: C-Jun-amino-terminal kinase-interacting protein 4-like isoform X4 [Fundulus heteroclitus]"
