"","GeneID","L_parva_BW_1.quant","L_parva_BW_2.quant","L_parva_BW_3.quant","L_parva_FW_1.quant","L_parva_FW_2.quant","L_parva_FW_3.quant","L_parva_transfer_1.quant","L_parva_transfer_2.quant","L_parva_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"16434","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i3","TRINITY_DN102417_c0_g2","Transcript_273472","gi|831557130|ref|XP_012730276.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16435","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i2","TRINITY_DN102417_c0_g2","Transcript_273471","gi|831557127|ref|XP_012730275.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16436","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i2","TRINITY_DN102417_c0_g2","Transcript_273471","gi|831557130|ref|XP_012730276.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16437","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i4","TRINITY_DN102417_c0_g2","Transcript_273473","gi|831557127|ref|XP_012730275.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16438","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i2","TRINITY_DN102417_c0_g2","Transcript_273471","gi|831557123|ref|XP_012730274.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16439","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i1","TRINITY_DN102417_c0_g2","Transcript_273470","gi|831557120|ref|XP_012730272.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16440","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i4","TRINITY_DN102417_c0_g2","Transcript_273473","gi|831557130|ref|XP_012730276.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16441","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i1","TRINITY_DN102417_c0_g2","Transcript_273470","gi|831557127|ref|XP_012730275.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16442","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i2","TRINITY_DN102417_c0_g2","Transcript_273471","gi|831557120|ref|XP_012730272.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16443","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i3","TRINITY_DN102417_c0_g2","Transcript_273472","gi|831557123|ref|XP_012730274.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16444","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i3","TRINITY_DN102417_c0_g2","Transcript_273472","gi|831557127|ref|XP_012730275.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16445","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i4","TRINITY_DN102417_c0_g2","Transcript_273473","gi|831557123|ref|XP_012730274.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"16446","ENSONIP00000006917","86.891345716158","91.1598930010574","101.61512522053","201.162254012421","165.089753228795","255.771454818593","171.027629998856","138.627557741227","163.080974677674",152.713998712813,-0.394242178787695,0.251954085073926,-1.56473818899193,0.117644310174383,0.597112541462772,152.713998712813,0.75334981360635,0.261651826790644,2.87920716184844,0.00398676356138741,0.198818153736217,152.713998712813,-1.14759199239404,0.2615005305624,-4.38848819895684,1.14141327003332e-05,0.00097437443367151,"TRINITY_DN102417_c0_g2_i1","TRINITY_DN102417_c0_g2","Transcript_273470","gi|831557130|ref|XP_012730276.1| PREDICTED: vacuole membrane protein 1-like [Fundulus heteroclitus]"
"146934","gi|831514107|ref|XP_012715134.1| PREDICTED: uncharacterized protein LOC105923731 isoform X2 [Fundulus heteroclitus]","0","7.94699037410916","0","73.6108938373382","212.330429705266","37.5291834853502","29.2791371504553","19.7246954558554","4.22853389535626",42.7388737670812,-2.59964189220776,1.12275669340831,-2.31540983676181,0.0205905136995125,0.267652048292587,42.7388737670812,2.83702254414633,1.25077828481786,2.26820578721469,0.0233166668965806,0.410343767954524,42.7388737670812,-5.43666443635409,1.24050625957786,-4.3826174953798,1.17261888028854e-05,0.000995185743783866,"TRINITY_DN112723_c6_g1_i1","TRINITY_DN112723_c6_g1","Transcript_175117","gi|831514107|ref|XP_012715134.1| PREDICTED: uncharacterized protein LOC105923731 isoform X2 [Fundulus heteroclitus]"
"156421","gi|831565704|ref|XP_012733126.1| PREDICTED: parathyroid hormone-related protein [Fundulus heteroclitus]","67.3209735119755","56.4516109308879","61.0648696000382","7.00142678305409","17.7199170067915","17.5571626420381","25.3698491454556","43.3610620546482","40.2040857230644",37.3389952664393,1.3297936228982,0.481292606447042,2.76296291504433,0.00572792740660436,0.12743921854461,37.3389952664393,-0.763293358963925,0.438205422168543,-1.74186196781095,0.0815326002849904,0.614869042670618,37.3389952664393,2.09308698186213,0.477772440867602,4.38092866566607,1.18174558247065e-05,0.000998699673894708,"TRINITY_DN110598_c1_g1_i1","TRINITY_DN110598_c1_g1","Transcript_221671","gi|831565704|ref|XP_012733126.1| PREDICTED: parathyroid hormone-related protein [Fundulus heteroclitus]"
"102965","ENSXMAP00000012209","0","1.35342828808649","0.970529076727444","7.03653025576391","99.9309067685493","438.648358674589","0","4.60986380071381","45.623679699455",66.4636996182094,-3.45069588902328,1.51014040454993,-2.28501659754723,0.0223118545622971,0.280613498787721,66.4636996182094,4.46095275860879,1.81757999516348,2.454336409115,0.0141144869331975,0.342770507465303,66.4636996182094,-7.91164864763207,1.80908074487221,-4.37329769279643,1.22383656907299e-05,0.00101290176206459,"TRINITY_DN109268_c7_g1_i4","TRINITY_DN109268_c7_g1","Transcript_1412","gi|831497039|ref|XP_012709237.1| PREDICTED: caspase-3-like [Fundulus heteroclitus]"
"115469","ENSXMAP00000015177","427.818557257431","506.807557744943","395.064665594086","852.22353673535","784.485491602669","768.218964688613","781.750640349248","564.233139104721","610.136165890829",632.304302107543,-0.298151933506868,0.193569899956864,-1.5402804546229,0.123492005947846,0.607261651955665,632.304302107543,0.557523647845694,0.195336664443469,2.85416795374348,0.00431497125248319,0.209266725373147,632.304302107543,-0.855675581352562,0.195658123863618,-4.37331997494265,1.22371160768741e-05,0.00101290176206459,"TRINITY_DN111277_c4_g1_i1","TRINITY_DN111277_c4_g1","Transcript_170419","gi|831500747|ref|XP_012710540.1| PREDICTED: ADP-dependent glucokinase-like [Fundulus heteroclitus]"
"115470","ENSXMAP00000015177","427.818557257431","506.807557744943","395.064665594086","852.22353673535","784.485491602669","768.218964688613","781.750640349248","564.233139104721","610.136165890829",632.304302107543,-0.298151933506868,0.193569899956864,-1.5402804546229,0.123492005947846,0.607261651955665,632.304302107543,0.557523647845694,0.195336664443469,2.85416795374348,0.00431497125248319,0.209266725373147,632.304302107543,-0.855675581352562,0.195658123863618,-4.37331997494265,1.22371160768741e-05,0.00101290176206459,"TRINITY_DN111277_c4_g1_i2","TRINITY_DN111277_c4_g1","Transcript_170420","gi|831500747|ref|XP_012710540.1| PREDICTED: ADP-dependent glucokinase-like [Fundulus heteroclitus]"
"115471","ENSXMAP00000015177","427.818557257431","506.807557744943","395.064665594086","852.22353673535","784.485491602669","768.218964688613","781.750640349248","564.233139104721","610.136165890829",632.304302107543,-0.298151933506868,0.193569899956864,-1.5402804546229,0.123492005947846,0.607261651955665,632.304302107543,0.557523647845694,0.195336664443469,2.85416795374348,0.00431497125248319,0.209266725373147,632.304302107543,-0.855675581352562,0.195658123863618,-4.37331997494265,1.22371160768741e-05,0.00101290176206459,"TRINITY_DN111277_c4_g1_i3","TRINITY_DN111277_c4_g1","Transcript_170421","gi|831500747|ref|XP_012710540.1| PREDICTED: ADP-dependent glucokinase-like [Fundulus heteroclitus]"
"70617","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i1","TRINITY_DN113109_c5_g1","Transcript_121590","gi|831530047|ref|XP_012720691.1| PREDICTED: autism susceptibility gene 2 protein isoform X2 [Fundulus heteroclitus]"
"70618","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i1","TRINITY_DN113109_c5_g1","Transcript_121590","gi|831530050|ref|XP_012720692.1| PREDICTED: autism susceptibility gene 2 protein isoform X3 [Fundulus heteroclitus]"
"70619","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i5","TRINITY_DN113109_c5_g1","Transcript_121594","gi|831530044|ref|XP_012720690.1| PREDICTED: autism susceptibility gene 2 protein isoform X1 [Fundulus heteroclitus]"
"70620","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i6","TRINITY_DN113109_c5_g1","Transcript_121595","gi|831530044|ref|XP_012720690.1| PREDICTED: autism susceptibility gene 2 protein isoform X1 [Fundulus heteroclitus]"
"70621","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i5","TRINITY_DN113109_c5_g1","Transcript_121594","gi|831530053|ref|XP_012720693.1| PREDICTED: autism susceptibility gene 2 protein isoform X4 [Fundulus heteroclitus]"
"70622","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i1","TRINITY_DN113109_c5_g1","Transcript_121590","gi|831530053|ref|XP_012720693.1| PREDICTED: autism susceptibility gene 2 protein isoform X4 [Fundulus heteroclitus]"
"70623","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i6","TRINITY_DN113109_c5_g1","Transcript_121595","gi|831530047|ref|XP_012720691.1| PREDICTED: autism susceptibility gene 2 protein isoform X2 [Fundulus heteroclitus]"
"70624","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i6","TRINITY_DN113109_c5_g1","Transcript_121595","gi|831530053|ref|XP_012720693.1| PREDICTED: autism susceptibility gene 2 protein isoform X4 [Fundulus heteroclitus]"
"70625","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i1","TRINITY_DN113109_c5_g1","Transcript_121590","gi|831530044|ref|XP_012720690.1| PREDICTED: autism susceptibility gene 2 protein isoform X1 [Fundulus heteroclitus]"
"70626","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i6","TRINITY_DN113109_c5_g1","Transcript_121595","gi|831530050|ref|XP_012720692.1| PREDICTED: autism susceptibility gene 2 protein isoform X3 [Fundulus heteroclitus]"
"70627","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i3","TRINITY_DN113109_c5_g1","Transcript_121592","gi|831530047|ref|XP_012720691.1| PREDICTED: autism susceptibility gene 2 protein isoform X2 [Fundulus heteroclitus]"
"70628","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i4","TRINITY_DN113109_c5_g1","Transcript_121593","gi|831530053|ref|XP_012720693.1| PREDICTED: autism susceptibility gene 2 protein isoform X4 [Fundulus heteroclitus]"
"70629","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i2","TRINITY_DN113109_c5_g1","Transcript_121591","gi|831530053|ref|XP_012720693.1| PREDICTED: autism susceptibility gene 2 protein isoform X4 [Fundulus heteroclitus]"
"70630","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i2","TRINITY_DN113109_c5_g1","Transcript_121591","gi|831530047|ref|XP_012720691.1| PREDICTED: autism susceptibility gene 2 protein isoform X2 [Fundulus heteroclitus]"
"70631","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i7","TRINITY_DN113109_c5_g1","Transcript_121597","gi|831530047|ref|XP_012720691.1| PREDICTED: autism susceptibility gene 2 protein isoform X2 [Fundulus heteroclitus]"
"70632","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i4","TRINITY_DN113109_c5_g1","Transcript_121593","gi|831530050|ref|XP_012720692.1| PREDICTED: autism susceptibility gene 2 protein isoform X3 [Fundulus heteroclitus]"
"70633","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i2","TRINITY_DN113109_c5_g1","Transcript_121591","gi|831530044|ref|XP_012720690.1| PREDICTED: autism susceptibility gene 2 protein isoform X1 [Fundulus heteroclitus]"
"70634","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i3","TRINITY_DN113109_c5_g1","Transcript_121592","gi|831530050|ref|XP_012720692.1| PREDICTED: autism susceptibility gene 2 protein isoform X3 [Fundulus heteroclitus]"
"70635","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i4","TRINITY_DN113109_c5_g1","Transcript_121593","gi|831530044|ref|XP_012720690.1| PREDICTED: autism susceptibility gene 2 protein isoform X1 [Fundulus heteroclitus]"
"70636","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i7","TRINITY_DN113109_c5_g1","Transcript_121597","gi|831530050|ref|XP_012720692.1| PREDICTED: autism susceptibility gene 2 protein isoform X3 [Fundulus heteroclitus]"
"70637","ENSXMAP00000005442","249.779994628179","181.238905977575","249.307095566803","105.220815610991","119.019219097739","86.4821402952628","122.172731093856","151.179489958685","152.075513746174",157.386211775029,0.446423480524021,0.258786152704487,1.72506710988436,0.0845153789979138,0.529550038037751,157.386211775029,-0.678976875077563,0.253171045218362,-2.68188992343867,0.0073207543965726,0.264698071042363,157.386211775029,1.12540035560158,0.25764077266927,4.36809882202242,1.25332783985629e-05,0.00103304128825027,"TRINITY_DN113109_c5_g1_i5","TRINITY_DN113109_c5_g1","Transcript_121594","gi|831530050|ref|XP_012720692.1| PREDICTED: autism susceptibility gene 2 protein isoform X3 [Fundulus heteroclitus]"
