"","GeneID","F_grandis_BW_1.quant","F_grandis_BW_2.quant","F_grandis_BW_3.quant","F_grandis_FW_1.quant","F_grandis_FW_2.quant","F_grandis_FW_3.quant","F_grandis_transfer_1.quant","F_grandis_transfer_2.quant","F_grandis_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"33685","ENSORLP00000007456","3143.17157345105","2402.31673398244","2327.6195613169","4754.27658195679","4061.93833371253","8223.08732386828","3443.28075715996","4360.40487411296","3926.171831293",4071.36306342821,-0.538588137337825,0.291132019621977,-1.84997905086895,0.0643165690427312,0.472059346370235,4071.36306342821,0.573640940632008,0.29172229020531,1.96639392974835,0.0492531240918709,0.495999699034448,4071.36306342821,-1.11222907796983,0.291652171357323,-3.81354636515689,0.000136986811652103,0.00903749596660772,"TRINITY_DN348058_c5_g2_i1","TRINITY_DN348058_c5_g2","Transcript_422212","gi|831545019|ref|XP_012726085.1| PREDICTED: glutathione S-transferase Mu 3-like [Fundulus heteroclitus]"
"86948","ENSXMAP00000008387","321.982030124145","371.739985773428","252.320602504477","106.990086990845","113.042554832219","73.7530329472726","65.1834488413707","202.550203311206","210.684432785083",190.91626423445,0.69325627188303,0.440837875976525,1.57258781439176,0.115814291078078,0.599795590179595,190.91626423445,-0.985117813616268,0.436172824465075,-2.25854926845665,0.0239114365744102,0.356127456567704,190.91626423445,1.6783740854993,0.440244931980692,3.81236435351607,0.000137643771876018,0.00905681453465695,"TRINITY_DN354191_c0_g1_i14","TRINITY_DN354191_c0_g1_","Transcript_51243","gi|831493898|ref|XP_012708122.1| PREDICTED: NACHT, LRR and PYD domains-containing protein 12-like [Fundulus heteroclitus]"
"113976","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i3","TRINITY_DN352539_c2_g1","Transcript_64424","gi|831520086|ref|XP_012717152.1| PREDICTED: septin-6 isoform X4 [Fundulus heteroclitus]"
"113977","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i3","TRINITY_DN352539_c2_g1","Transcript_64424","gi|831520080|ref|XP_012717150.1| PREDICTED: septin-6 isoform X2 [Fundulus heteroclitus]"
"113978","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i4","TRINITY_DN352539_c2_g1","Transcript_64425","gi|831520083|ref|XP_012717151.1| PREDICTED: septin-6 isoform X3 [Fundulus heteroclitus]"
"113979","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i6","TRINITY_DN352539_c2_g1","Transcript_64427","gi|831520083|ref|XP_012717151.1| PREDICTED: septin-6 isoform X3 [Fundulus heteroclitus]"
"113980","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i3","TRINITY_DN352539_c2_g1","Transcript_64424","gi|831520083|ref|XP_012717151.1| PREDICTED: septin-6 isoform X3 [Fundulus heteroclitus]"
"113981","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i4","TRINITY_DN352539_c2_g1","Transcript_64425","gi|831520086|ref|XP_012717152.1| PREDICTED: septin-6 isoform X4 [Fundulus heteroclitus]"
"113982","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i3","TRINITY_DN352539_c2_g1","Transcript_64424","gi|831520077|ref|XP_012717149.1| PREDICTED: septin-6 isoform X1 [Fundulus heteroclitus]"
"113983","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i6","TRINITY_DN352539_c2_g1","Transcript_64427","gi|831520080|ref|XP_012717150.1| PREDICTED: septin-6 isoform X2 [Fundulus heteroclitus]"
"113984","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i4","TRINITY_DN352539_c2_g1","Transcript_64425","gi|831520077|ref|XP_012717149.1| PREDICTED: septin-6 isoform X1 [Fundulus heteroclitus]"
"113985","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i4","TRINITY_DN352539_c2_g1","Transcript_64425","gi|831520080|ref|XP_012717150.1| PREDICTED: septin-6 isoform X2 [Fundulus heteroclitus]"
"113986","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i6","TRINITY_DN352539_c2_g1","Transcript_64427","gi|831520086|ref|XP_012717152.1| PREDICTED: septin-6 isoform X4 [Fundulus heteroclitus]"
"113987","ENSXMAP00000013740","212.808948633903","450.342779686142","289.047768153625","118.599382673522","119.699381536513","32.2543310517802","220.085327611054","182.740108184191","171.597017768093",199.686116144314,1.08017786265235,0.47047449457205,2.29593288289708,0.0216797192423823,0.28664645385262,199.686116144314,-0.712780032668251,0.466267132535701,-1.52869456783698,0.126340179596483,0.695293962990338,199.686116144314,1.7929578953206,0.470815329534611,3.80819778551581,0.000139983291140496,0.00918644964972668,"TRINITY_DN352539_c2_g1_i6","TRINITY_DN352539_c2_g1","Transcript_64427","gi|831520077|ref|XP_012717149.1| PREDICTED: septin-6 isoform X1 [Fundulus heteroclitus]"
"176663","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i4","TRINITY_DN349979_c1_g2","Transcript_393861","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176664","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i5","TRINITY_DN349979_c1_g2","Transcript_393862","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176665","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i2","TRINITY_DN349979_c1_g2","Transcript_393859","gi|831566696|ref|XP_012733455.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176666","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i5","TRINITY_DN349979_c1_g2","Transcript_393862","gi|831566696|ref|XP_012733455.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176667","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i4","TRINITY_DN349979_c1_g2","Transcript_393861","gi|831566696|ref|XP_012733455.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176668","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i5","TRINITY_DN349979_c1_g2","Transcript_393862","gi|831566693|ref|XP_012733453.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176669","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN362009_c4_g1_i4","TRINITY_DN362009_c4_g1","Transcript_455410","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176670","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i4","TRINITY_DN349979_c1_g2","Transcript_393861","gi|831566693|ref|XP_012733453.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176671","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i2","TRINITY_DN349979_c1_g2","Transcript_393859","gi|831566693|ref|XP_012733453.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"176672","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]","638.118156955633","423.768426609689","542.599057895961","240.367454619988","227.275647977957","304.940826221231","465.809077344764","311.519071877334","301.823017911052",384.02452637929,0.486643525720848,0.279930780172968,1.73844235857219,0.0821328984214247,0.523013428115523,384.02452637929,-0.580223538007641,0.277623807904144,-2.08996318575091,0.0366211068377772,0.437833538131167,384.02452637929,1.06686706372849,0.280377906236378,3.80510389727016,0.000141744680003512,0.00927756231854569,"TRINITY_DN349979_c1_g2_i2","TRINITY_DN349979_c1_g2","Transcript_393859","gi|831566690|ref|XP_012733452.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 1 [Fundulus heteroclitus]"
"67824","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN338745_c1_g1_i2","TRINITY_DN338745_c1_g1","Transcript_90963","gi|831568300|ref|XP_012733997.1| PREDICTED: myosin heavy chain, fast skeletal muscle-like [Fundulus heteroclitus]"
"67825","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN338745_c1_g1_i1","TRINITY_DN338745_c1_g1","Transcript_90962","gi|831545924|ref|XP_012726406.1| PREDICTED: myosin-4-like [Fundulus heteroclitus]"
"67826","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN338745_c1_g1_i2","TRINITY_DN338745_c1_g1","Transcript_90963","gi|831545924|ref|XP_012726406.1| PREDICTED: myosin-4-like [Fundulus heteroclitus]"
"67827","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN338745_c1_g1_i1","TRINITY_DN338745_c1_g1","Transcript_90962","gi|831545926|ref|XP_012726407.1| PREDICTED: myosin heavy chain, fast skeletal muscle-like [Fundulus heteroclitus]"
"67828","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN338745_c1_g1_i2","TRINITY_DN338745_c1_g1","Transcript_90963","gi|831545926|ref|XP_012726407.1| PREDICTED: myosin heavy chain, fast skeletal muscle-like [Fundulus heteroclitus]"
"67829","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN349987_c1_g2_i1","TRINITY_DN349987_c1_g2","Transcript_393202","gi|831545921|ref|XP_012726405.1| PREDICTED: myosin heavy chain, fast skeletal muscle-like, partial [Fundulus heteroclitus]"
"67830","ENSXMAP00000004194","70.3113321932063","163.2201531079","61.5816543773425","2152.15192618014","80.7057401095642","1537.64247267039","191.0902432422","145.273133072328","194.024265853097",510.666768978463,-2.82983523329892,0.962161544209784,-2.94112277748851,0.00327024884747383,0.102998902975905,510.666768978463,0.874814088404764,0.975616558111912,0.896678188916527,0.369890662423908,0.908075142195546,510.666768978463,-3.70464932170368,0.974602631740775,-3.80118953207285,0.000144003094971003,0.00937603397413296,"TRINITY_DN349987_c1_g3_i1","TRINITY_DN349987_c1_g3","Transcript_393203","gi|831545921|ref|XP_012726405.1| PREDICTED: myosin heavy chain, fast skeletal muscle-like, partial [Fundulus heteroclitus]"
"150252","gi|831494247|ref|XP_012708247.1| PREDICTED: uncharacterized protein LOC105917860 [Fundulus heteroclitus]","842.959450687059","541.785368158796","485.713730502907","306.328669700614","316.918278137649","315.79476548031","448.623672634428","414.519197363246","352.393600297461",447.226303662497,0.373254592420195,0.264810205890131,1.40951739818917,0.158682232614866,0.671333933174859,447.226303662497,-0.63292996150647,0.26368231381346,-2.400350453365,0.0163793819717242,0.290274247045243,447.226303662497,1.00618455392666,0.265147795929223,3.79480640372831,0.000147758705069859,0.00959544259137738,"TRINITY_DN358332_c2_g1_i2","TRINITY_DN358332_c2_g1","Transcript_168004","gi|831494247|ref|XP_012708247.1| PREDICTED: uncharacterized protein LOC105917860 [Fundulus heteroclitus]"
"150253","gi|831494247|ref|XP_012708247.1| PREDICTED: uncharacterized protein LOC105917860 [Fundulus heteroclitus]","842.959450687059","541.785368158796","485.713730502907","306.328669700614","316.918278137649","315.79476548031","448.623672634428","414.519197363246","352.393600297461",447.226303662497,0.373254592420195,0.264810205890131,1.40951739818917,0.158682232614866,0.671333933174859,447.226303662497,-0.63292996150647,0.26368231381346,-2.400350453365,0.0163793819717242,0.290274247045243,447.226303662497,1.00618455392666,0.265147795929223,3.79480640372831,0.000147758705069859,0.00959544259137738,"TRINITY_DN358332_c2_g1_i3","TRINITY_DN358332_c2_g1","Transcript_168005","gi|831494247|ref|XP_012708247.1| PREDICTED: uncharacterized protein LOC105917860 [Fundulus heteroclitus]"
"110873","ENSXMAP00000013057","54.780030689242","83.9376344658111","64.3648778622834","71.5263099937612","221.615147776358","868.963150922384","201.738026718987","179.817836339691","153.39021197243",211.125914082328,-1.11548078883141,0.658849163810686,-1.69307460660591,0.0904412670931262,0.544307546025014,211.125914082328,1.4165062288388,0.671360135400482,2.10990518225188,0.0348665238034981,0.429971704397937,211.125914082328,-2.53198701767021,0.669963987792509,-3.77928823609304,0.000157277283680254,0.0101869807283731,"TRINITY_DN358631_c3_g3_i1","TRINITY_DN358631_c3_g3","Transcript_24762","gi|831580330|ref|XP_012738142.1| PREDICTED: growth arrest and DNA damage-inducible protein GADD45 beta [Fundulus heteroclitus]"
"65563","ENSXMAP00000003739","1.72607700793731","0","0","11.5550896052878","34.0308210537186","109.460334302975","53.7832796250415","4.91750736716386","1.21092253002748",24.076003499128,-1.34492303064478,1.28428132719675,-1.04721839534987,0.294998862987904,0.809087074234844,24.076003499128,4.33311308338745,1.51019205906731,2.86924636993759,0.00411451171435495,0.134764584939395,24.076003499128,-5.67803611403223,1.50365036213337,-3.77616782266873,0.000159259707563405,0.0102619363899404,"TRINITY_DN343538_c0_g1_i1","TRINITY_DN343538_c0_g1","Transcript_426800","gi|831535769|ref|XP_012722726.1| PREDICTED: DBH-like monooxygenase protein 1 [Fundulus heteroclitus]"
"65564","ENSXMAP00000003739","1.72607700793731","0","0","11.5550896052878","34.0308210537186","109.460334302975","53.7832796250415","4.91750736716386","1.21092253002748",24.076003499128,-1.34492303064478,1.28428132719675,-1.04721839534987,0.294998862987904,0.809087074234844,24.076003499128,4.33311308338745,1.51019205906731,2.86924636993759,0.00411451171435495,0.134764584939395,24.076003499128,-5.67803611403223,1.50365036213337,-3.77616782266873,0.000159259707563405,0.0102619363899404,"TRINITY_DN343538_c0_g1_i2","TRINITY_DN343538_c0_g1","Transcript_426801","gi|831535769|ref|XP_012722726.1| PREDICTED: DBH-like monooxygenase protein 1 [Fundulus heteroclitus]"
"33584","ENSORLP00000007219","598.032062830417","530.063838346734","797.831997426554","358.643457202172","299.428323843124","395.055643552651","371.566523223367","412.254248378274","363.834035482115",458.52334780949,0.121965377497983,0.232214656971405,0.525226870210015,0.599425487754361,0.94126206194104,458.52334780949,-0.754895428874143,0.231406875082296,-3.26219965852647,0.00110551250280269,0.058953146322927,458.52334780949,0.876860806372127,0.232261449828426,3.77531788861162,0.000159803738457571,0.0102703839351853,"TRINITY_DN360976_c4_g5_i12","TRINITY_DN360976_c4_g5_","Transcript_497915","gi|831540612|ref|XP_012724432.1| PREDICTED: semaphorin-4D isoform X1 [Fundulus heteroclitus]"
"33585","ENSORLP00000007219","598.032062830417","530.063838346734","797.831997426554","358.643457202172","299.428323843124","395.055643552651","371.566523223367","412.254248378274","363.834035482115",458.52334780949,0.121965377497983,0.232214656971405,0.525226870210015,0.599425487754361,0.94126206194104,458.52334780949,-0.754895428874143,0.231406875082296,-3.26219965852647,0.00110551250280269,0.058953146322927,458.52334780949,0.876860806372127,0.232261449828426,3.77531788861162,0.000159803738457571,0.0102703839351853,"TRINITY_DN360976_c4_g5_i11","TRINITY_DN360976_c4_g5_","Transcript_497914","gi|831540615|ref|XP_012724433.1| PREDICTED: semaphorin-4D isoform X2 [Fundulus heteroclitus]"
"33586","ENSORLP00000007219","598.032062830417","530.063838346734","797.831997426554","358.643457202172","299.428323843124","395.055643552651","371.566523223367","412.254248378274","363.834035482115",458.52334780949,0.121965377497983,0.232214656971405,0.525226870210015,0.599425487754361,0.94126206194104,458.52334780949,-0.754895428874143,0.231406875082296,-3.26219965852647,0.00110551250280269,0.058953146322927,458.52334780949,0.876860806372127,0.232261449828426,3.77531788861162,0.000159803738457571,0.0102703839351853,"TRINITY_DN360976_c4_g5_i10","TRINITY_DN360976_c4_g5_","Transcript_497913","gi|831540615|ref|XP_012724433.1| PREDICTED: semaphorin-4D isoform X2 [Fundulus heteroclitus]"
