"","GeneID","F_grandis_BW_1.quant","F_grandis_BW_2.quant","F_grandis_BW_3.quant","F_grandis_FW_1.quant","F_grandis_FW_2.quant","F_grandis_FW_3.quant","F_grandis_transfer_1.quant","F_grandis_transfer_2.quant","F_grandis_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"135676","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i1","TRINITY_DN345960_c3_g2","Transcript_77874","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135677","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN362152_c6_g2_i5","TRINITY_DN362152_c6_g2","Transcript_492779","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135678","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN362152_c6_g2_i5","TRINITY_DN362152_c6_g2","Transcript_492779","gi|831525345|ref|XP_012719015.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135679","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN362152_c6_g1_i1","TRINITY_DN362152_c6_g1","Transcript_492774","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135680","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i4","TRINITY_DN345960_c3_g2","Transcript_77877","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135681","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN362152_c6_g2_i5","TRINITY_DN362152_c6_g2","Transcript_492779","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135682","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i3","TRINITY_DN345960_c3_g2","Transcript_77876","gi|831525345|ref|XP_012719015.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135683","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN359816_c4_g3_i1","TRINITY_DN359816_c4_g3","Transcript_254054","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135684","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN362152_c6_g1_i1","TRINITY_DN362152_c6_g1","Transcript_492774","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135685","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i2","TRINITY_DN345960_c3_g2","Transcript_77875","gi|831525345|ref|XP_012719015.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135686","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i1","TRINITY_DN345960_c3_g2","Transcript_77874","gi|831525345|ref|XP_012719015.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135687","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i2","TRINITY_DN345960_c3_g2","Transcript_77875","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135688","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i3","TRINITY_DN345960_c3_g2","Transcript_77876","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135689","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN359816_c4_g3_i1","TRINITY_DN359816_c4_g3","Transcript_254054","gi|831525345|ref|XP_012719015.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135690","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i5","TRINITY_DN345960_c3_g2","Transcript_77878","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135691","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i5","TRINITY_DN345960_c3_g2","Transcript_77878","gi|831525345|ref|XP_012719015.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135692","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i3","TRINITY_DN345960_c3_g2","Transcript_77876","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"135693","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN359816_c4_g3_i1","TRINITY_DN359816_c4_g3","Transcript_254054","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135694","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i5","TRINITY_DN345960_c3_g2","Transcript_77878","gi|831525339|ref|XP_012719013.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X1 [Fundulus heteroclitus]"
"135695","ENSXMAP00000018251","54.396559430119","86.552275000002","48.866955145369","77.4667680043271","138.958073301584","139.77385361218","221.469884643293","260.230104091429","147.25084476705",130.551701999484,0.83105328270934,0.38212926789091,2.17479620782826,0.0296453914001302,0.336227596218901,130.551701999484,1.77995050156705,0.392249069436189,4.5378068178097,5.68422945324927e-06,0.00139245858387566,"TRINITY_DN345960_c3_g2_i1","TRINITY_DN345960_c3_g2","Transcript_77874","gi|831525342|ref|XP_012719014.1| PREDICTED: protein phosphatase Slingshot homolog 1 isoform X2 [Fundulus heteroclitus]"
"147763","gi|831487608|ref|XP_012705892.1| PREDICTED: forkhead box protein L2-like [Fundulus heteroclitus]","218.926753607995","229.218256084168","283.151297022383","206.484387585788","158.248094158764","165.67046766878","66.8926340259165","95.7314087961987","119.127214981415",171.494501547934,-0.929209366737783,0.305729410574129,-3.03931952438865,0.00237113222719557,0.0847985723767862,171.494501547934,-1.38474725650621,0.306959624885692,-4.51117066950375,6.4470820116069e-06,0.00150149641575595,"TRINITY_DN362884_c2_g2_i1","TRINITY_DN362884_c2_g2","Transcript_503450","gi|831487608|ref|XP_012705892.1| PREDICTED: forkhead box protein L2-like [Fundulus heteroclitus]"
"147764","gi|831487608|ref|XP_012705892.1| PREDICTED: forkhead box protein L2-like [Fundulus heteroclitus]","218.926753607995","229.218256084168","283.151297022383","206.484387585788","158.248094158764","165.67046766878","66.8926340259165","95.7314087961987","119.127214981415",171.494501547934,-0.929209366737783,0.305729410574129,-3.03931952438865,0.00237113222719557,0.0847985723767862,171.494501547934,-1.38474725650621,0.306959624885692,-4.51117066950375,6.4470820116069e-06,0.00150149641575595,"TRINITY_DN348398_c2_g1_i1","TRINITY_DN348398_c2_g1","Transcript_213223","gi|831487608|ref|XP_012705892.1| PREDICTED: forkhead box protein L2-like [Fundulus heteroclitus]"
"147765","gi|831487608|ref|XP_012705892.1| PREDICTED: forkhead box protein L2-like [Fundulus heteroclitus]","218.926753607995","229.218256084168","283.151297022383","206.484387585788","158.248094158764","165.67046766878","66.8926340259165","95.7314087961987","119.127214981415",171.494501547934,-0.929209366737783,0.305729410574129,-3.03931952438865,0.00237113222719557,0.0847985723767862,171.494501547934,-1.38474725650621,0.306959624885692,-4.51117066950375,6.4470820116069e-06,0.00150149641575595,"TRINITY_DN362884_c2_g2_i2","TRINITY_DN362884_c2_g2","Transcript_503451","gi|831487608|ref|XP_012705892.1| PREDICTED: forkhead box protein L2-like [Fundulus heteroclitus]"
"131843","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831575219|ref|XP_012736336.1| PREDICTED: collagen alpha-2(V) chain [Fundulus heteroclitus]"
"131844","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831501893|ref|XP_012710952.1| PREDICTED: collagen alpha-2(XI) chain [Fundulus heteroclitus]"
"131845","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831559631|ref|XP_012731113.1| PREDICTED: collagen alpha-1(XI) chain [Fundulus heteroclitus]"
"131846","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831542195|ref|XP_012724990.1| PREDICTED: collagen alpha-2(V) chain-like [Fundulus heteroclitus]"
"131847","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831566602|ref|XP_012733423.1| PREDICTED: collagen alpha-1(XXIV) chain [Fundulus heteroclitus]"
"131848","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831478416|ref|XP_012716624.1| PREDICTED: collagen alpha-1(I) chain isoform X2 [Fundulus heteroclitus]"
"131849","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831548024|ref|XP_012727157.1| PREDICTED: collagen alpha-1(I) chain-like [Fundulus heteroclitus]"
"131850","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831541633|ref|XP_012724796.1| PREDICTED: collagen alpha-1(II) chain isoform X1 [Fundulus heteroclitus]"
"131851","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831478413|ref|XP_012716616.1| PREDICTED: collagen alpha-1(I) chain isoform X1 [Fundulus heteroclitus]"
"131852","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831526970|ref|XP_012719597.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"131853","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831541639|ref|XP_012724798.1| PREDICTED: collagen alpha-1(II) chain isoform X3 [Fundulus heteroclitus]"
"131854","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831531999|ref|XP_012721387.1| PREDICTED: collagen alpha-1(II) chain-like isoform X1 [Fundulus heteroclitus]"
"131855","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831546882|ref|XP_012726748.1| PREDICTED: collagen alpha-1(XI) chain-like, partial [Fundulus heteroclitus]"
"131856","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831537841|ref|XP_012723453.1| PREDICTED: collagen alpha-1(XXVII) chain B-like [Fundulus heteroclitus]"
"131857","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831491149|ref|XP_012707154.1| PREDICTED: collagen alpha-2(I) chain isoform X2 [Fundulus heteroclitus]"
"131858","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831532757|ref|XP_012721653.1| PREDICTED: collagen alpha-1(XI) chain-like [Fundulus heteroclitus]"
"131859","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g10_i1","TRINITY_DN345139_c11_g10","Transcript_309609","gi|831548024|ref|XP_012727157.1| PREDICTED: collagen alpha-1(I) chain-like [Fundulus heteroclitus]"
"131860","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831491146|ref|XP_012707153.1| PREDICTED: collagen alpha-2(I) chain isoform X1 [Fundulus heteroclitus]"
"131861","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831576318|ref|XP_012736720.1| PREDICTED: collagen alpha-1(XI) chain-like [Fundulus heteroclitus]"
"131862","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831568279|ref|XP_012733989.1| PREDICTED: collagen alpha-3(V) chain [Fundulus heteroclitus]"
"131863","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831532003|ref|XP_012721388.1| PREDICTED: collagen alpha-1(II) chain-like isoform X2 [Fundulus heteroclitus]"
"131864","ENSXMAP00000017599","7390.45354062062","4405.64278771515","5492.13461309363","9618.67802419509","5100.842171845","11133.9729573175","23797.9449594063","11030.0141077685","20053.7550653652",10891.4931363697,1.08597329861405,0.369714824954343,2.93732689444672,0.00331054936310601,0.103825758172772,10891.4931363697,1.66606479000799,0.369826978507042,4.50498445714734,6.63778007550407e-06,0.00151554052461776,"TRINITY_DN345139_c11_g2_i1","TRINITY_DN345139_c11_g2","Transcript_309601","gi|831541636|ref|XP_012724797.1| PREDICTED: collagen alpha-1(II) chain isoform X2 [Fundulus heteroclitus]"
"155966","gi|831508183|ref|XP_012713145.1| PREDICTED: B-cadherin-like [Fundulus heteroclitus]","47.8834656717499","46.3699846589748","63.8048986978498","104.13701046932","119.773989328916","62.4984317191209","139.740652540882","143.3816242258","278.424276784658",111.779370455252,0.976644406612059,0.404055217270469,2.41710628861477,0.01564444812726,0.242252597489325,111.779370455252,1.83338390231683,0.410892116658779,4.46195930266372,8.12136524682728e-06,0.00180179383499658,"TRINITY_DN357541_c5_g2_i6","TRINITY_DN357541_c5_g2","Transcript_476803","gi|831508183|ref|XP_012713145.1| PREDICTED: B-cadherin-like [Fundulus heteroclitus]"
